x	y	occurrence	id	boat	elev	nit	phos	pop	land
-84.24338	46.19087	1	19	0.2573843452017757	-0.34720883663820434	-0.6614239227942904	0.1399707851461345	-0.3914844322761873	Woody Wetlands
-82.61404	42.56632	1	20	0.06152772587790402	-0.44581412800649645	0.02830933775782265	1.1389836881460278	-0.28659336233320115	Open Water
-82.601896	42.578184	1	21	-0.4233348294412272	-0.44581412800649645	-0.08664626657316157	1.1389836881460278	-0.3758077777963961	Emergent Herbaceous Wetlands
-82.59074	42.56956	1	22	-0.044589250289019805	-0.44581412800649645	-0.2399205274924046	1.1389836881460278	-0.38948922195314645	Woody Wetlands
-83.336578	41.9275	1	23	-0.7710481188035135	-0.3800772670943017	-1.2362015790154193	0.1399707851461345	1.4899990946681025	Developed, Low Intensity
-83.34219	41.91564	1	24	-0.7490573844684123	-0.4786825584625938	-0.9296536053276215	0.1399707851461345	-0.2264520207998356	Open Water
-83.19946	42.03956	1	25	-1.08078477586622	-0.5115509889186911	NA	0.24819748067512104	-0.3359035686173211	Open Water
-83.207369	42.038397	1	26	-0.987136872943181	-0.4786825584625938	-0.7763795271252746	0.23154740934429432	-0.35386046118490616	Open Water
-83.203142	42.084819	1	27	-0.7453447486455654	-0.3800772670943017	-0.5464685011802023	0.23154740934429432	1.838020746988878	Developed, Medium Intensity
-83.222446	42.023184	1	28	-0.27936245188572834	-0.3800772670943017	-1.0446090269417097	0.19824603480402805	-0.39690000363841565	Emergent Herbaceous Wetlands
-83.215412	42.016864	1	29	-0.3759504463704971	-0.4786825584625938	-1.006290553070347	0.21489733801346758	-0.39690000363841565	Emergent Herbaceous Wetlands
-83.460959	41.785978	1	30	-0.4670373349353324	-0.41294569755039906	-1.0446090269417097	0.1399707851461345	-0.3686820272737032	Emergent Herbaceous Wetlands
-83.458156	41.786232	1	31	-0.5618969213225915	-0.44581412800649645	-1.006290553070347	0.1399707851461345	-0.3929095826525517	Open Water
-83.91723	43.85875	1	32	-0.8169834633552501	-0.3800772670943017	1.6760049932446914	0.2621127814854953	-0.3176616448871597	Emergent Herbaceous Wetlands
-83.91764	43.85701	1	33	-1.082761474452009	-0.3800772670943017	NA	0.27834894160241574	-0.3504401035435418	Open Water
-83.463893	41.782178	1	34	-0.17821376667810432	-0.4786825584625938	-1.121246157401331	0.1399707851461345	-0.36611675496529206	Emergent Herbaceous Wetlands
-83.92096	43.847410000000004	1	35	-0.8297260400795797	-0.3800772670943017	2.0975087539803696	0.2945851017193361	-0.3829335296782183	Open Water
-83.92573	43.84599	1	36	-0.7991016499805171	-0.34720883663820434	2.3657382537968044	0.3021266625869983	-0.2940041508141169	Woody Wetlands
-83.92542	43.78729	1	37	-0.5484873098914227	-0.41294569755039906	1.90591620190666	0.42132323716311504	-0.3729574784027965	Emergent Herbaceous Wetlands
-83.21838	41.99466	1	38	-1.130844313553431	-0.4786825584625938	-0.9679720791989842	0.19824603480402805	-0.3937646727424574	Open Water
-83.92508	43.79831	1	39	-0.8674535530438421	-0.3800772670943017	1.9442348584949187	0.40429497909815365	-0.36298142576824544	Emergent Herbaceous Wetlands
-83.209716	42.090636	1	40	-0.5519896431573467	-0.34720883663820434	-0.4698313707205808	0.21489733801346758	-0.3800832289254894	Deciduous Forest
-83.226672	41.995635	1	41	-0.9022839515021617	-0.4786825584625938	-0.9679720791989842	0.1815959634732013	-0.3903443120430522	Open Water
-83.93537	43.78198	1	42	-0.1778622071962506	-0.44581412800649645	1.9825531496493853	0.45222983968006614	-0.38065328989151276	Emergent Herbaceous Wetlands
-83.93298	43.77758	1	43	-0.22570004980794553	-0.41294569755039906	1.7143236498329504	0.43835149522807637	-0.375237718189502	Open Water
-84.24963	46.17782	1	44	0.5130379897254532	-0.41294569755039906	-0.5464685011802023	0.1399707851461345	-0.3914844322761873	Open Water
-84.16903	46.1803	1	45	2.120458974902415	-0.31434040618210696	-0.6231054489229277	0.1399707851461345	-0.38720898080731164	Evergreen Forest
-83.92222	43.83022	1	46	-0.18626301576384657	-0.3800772670943017	2.4040569103850635	0.32705742195317694	-0.30341014112351533	Open Water
-83.9166	43.82852	1	47	-0.14121497602993308	-0.41294569755039906	NA	0.3179304333108201	-0.39690000363841565	Open Water
-83.91786	43.82101	1	48	-0.4427799018042345	-0.34720883663820434	2.6339677536132395	0.34329358207009736	0.04888701669152589	Open Water
-83.93741	43.77256	1	49	0.13385392375297317	-0.41294569755039906	1.752642306421209	0.4700501956930685	-0.3778029891387839	Open Water
-83.91993	43.83894	1	50	-0.5093674408507872	-0.34720883663820434	2.289101306054079	0.3108212618362565	-0.3393239262586854	Open Water
-83.9249	43.79997	1	51	-0.8358886194100953	-0.41294569755039906	NA	0.39200083054224577	-0.39690000363841565	Open Water
-83.344713	41.897803	1	52	-0.9534383159159899	-0.41294569755039906	-0.9296536053276215	0.1399707851461345	-0.39690000363841565	Developed High Intensity
-83.92171	43.81601	1	53	-0.7526692752706015	-0.3800772670943017	2.4423752015395297	0.3595297421870178	0.09819722841216309	Open Water
-83.92244	43.80346	1	54	-0.9909076457015157	-0.41294569755039906	NA	0.37576467042532535	0.2529685679837688	Open Water
-83.336091	41.898362	1	55	-1.0329369496582634	-0.4786825584625938	NA	0.1399707851461345	-0.39690000363841565	Emergent Herbaceous Wetlands
-83.93292	43.77335	1	56	0.09796046212550477	-0.41294569755039906	NA	0.45537975329303776	-0.37808801894223093	Open Water
-83.189119	42.111871	1	57	-0.49353344648513153	-0.3800772670943017	-0.7380610532539119	0.2648475520059478	-0.38863413118367607	Open Water
-83.343074	41.904243	1	58	-0.6946402289301349	-0.44581412800649645	-0.8913351314562589	0.1399707851461345	-0.39690000363841565	Emergent Herbaceous Wetlands
-83.338595	41.902021	1	59	-0.7235912677646331	-0.44581412800649645	-1.0446090269417097	0.1399707851461345	-0.395759883320335	Emergent Herbaceous Wetlands
-84.17689	46.18405	1	60	1.7861709969384232	-0.41294569755039906	NA	0.1399707851461345	-0.38720898080731164	Open Water
-84.17418	46.18354	1	61	1.9977230487927444	-0.41294569755039906	NA	0.1399707851461345	-0.38720898080731164	Open Water
-83.1533	42.096752	1	62	0.16343924981519647	-0.3800772670943017	-0.3931944229778554	0.33144783732925465	0.2466979150261929	Open Water
-82.62748	42.58473	1	63	-0.810715711356672	-0.44581412800649645	-0.048327975418695	1.1389836881460278	-0.30768559225260866	Emergent Herbaceous Wetlands
-84.26025	46.2091	1	64	-0.6561547326756285	-0.44581412800649645	-0.6231054489229277	0.09208027219428337	-0.38948922195314645	Emergent Herbaceous Wetlands
-83.217305	42.047794	1	65	-0.9102150872112432	-0.44581412800649645	-0.584786975051565	0.19824603480402805	0.5830333603560627	Open Water
-83.869907	43.961164	1	66	-0.47035345033504694	-0.34720883663820434	1.9825531496493853	0.08855463560440278	-0.37609280759984315	Woody Wetlands
-83.833085	43.988827	1	67	-0.2826404510164806	-0.41294569755039906	0.7563608894644023	0.08371212077742143	-0.39690000363841565	Open Water
-83.83726	43.983858	1	68	-0.47830191162092944	-0.41294569755039906	NA	0.0777904802856129	-0.3321981743768632	Open Water
-83.854788	43.971734	1	69	-0.9203946122178749	-0.41294569755039906	NA	0.08574595236718134	-0.37609280759984315	Open Water
-83.823686	44.007746	1	70	0.30836260903066226	-0.21573511481381488	1.9825531496493853	0.0761693280311465	-0.3903443120430522	Woody Wetlands
-83.897472	43.924987	1	71	1.285392525081849	-0.41294569755039906	NA	0.14721669514672067	-0.13581245903766412	Open Water
-83.897741	43.92588	1	72	1.0014223000682063	-0.34720883663820434	1.90591620190666	0.13335682887392314	-7.081990091014301e-4	Woody Wetlands
-83.573818	45.093196	1	73	2.1288573878347004	0.5731072161325218	-0.20160187090414577	-2.2387800408700014	-0.39690000363841565	Open Water
-83.558376	45.114657	1	74	2.4110173681374496	0.507370355220327	-0.16328321431588697	-2.2536882358423056	-0.19025319906557192	Open Water
-83.564277	45.096456	1	75	2.1107593897627726	0.507370355220327	-0.31655747523513	-2.236080378890014	-0.39690000363841565	Open Water
-83.79497	43.63982	1	76	-0.5955283470870788	-0.41294569755039906	0.9862720981263707	1.3511427503597229	-0.3903443120430522	Open Water
-83.791155	43.633662	1	77	-0.765921245342482	-0.41294569755039906	0.9479534415381119	1.3125677034779895	-0.3966149735588955	Open Water
-83.7792	43.63587	1	78	-0.8377369803899508	-0.41294569755039906	NA	1.273993888474869	-0.39690000363841565	Open Water
-83.44364	41.77906	1	79	-0.24469084982515035	-0.44581412800649645	-1.006290553070347	0.1399707851461345	-0.39690000363841565	Emergent Herbaceous Wetlands
-83.444089	41.773598	1	80	0.07781291248681976	-0.4786825584625938	-1.0446090269417097	0.1399707851461345	-0.39690000363841565	Emergent Herbaceous Wetlands
-83.94286	43.76323	1	81	0.5122683063234683	-0.41294569755039906	NA	0.5033330920541426	-0.39690000363841565	Open Water
-83.439219	41.764382	1	82	0.190308695460656	-0.44581412800649645	-0.7380610532539119	0.1399707851461345	-0.39690000363841565	Emergent Herbaceous Wetlands
-83.441302	41.767341	1	83	0.12318333628683811	-0.5115509889186911	-0.7763795271252746	0.1399707851461345	-0.39690000363841565	Open Water
-83.954491	43.762671	1	84	0.6034061449178592	-0.41294569755039906	NA	0.5187944005236014	0.0021421017436274495	Emergent Herbaceous Wetlands
-83.192961	42.057672	1	85	-1.03852377440416	-0.41294569755039906	-0.6614239227942904	0.24819748067512104	-0.08992262126794294	Developed, Open Space
-83.196903	42.04319	1	86	-0.8601312081581068	-0.41294569755039906	-0.4698313707205808	0.24819748067512104	-0.22502687042347114	Emergent Herbaceous Wetlands
-83.215868	41.993344	1	87	-0.9234879763128909	-0.44581412800649645	-0.7380610532539119	0.21489733801346758	-0.39690000363841565	Open Water
-84.186269	46.174661	1	88	1.886502257154655	-0.3800772670943017	-0.6614239227942904	0.1399707851461345	-0.35984609385294025	Woody Wetlands
-84.18295	46.17307	1	89	2.075897762487009	-0.44581412800649645	-0.584786975051565	0.1399707851461345	-0.38692395100386456	Woody Wetlands
-83.492474	42.481695	1	90	1.9736534163583292	3.3669238049007975	0.06662762891228921	0.1399707851461345	1.0228348186926943	Developed, Medium Intensity
-83.443674	41.79886	1	91	-0.8764623824091488	-0.3800772670943017	-1.2362015790154193	0.1399707851461345	-0.39690000363841565	Open Water
-84.24586	46.17366	1	92	0.7893721271860553	-0.11712982344552281	-0.584786975051565	0.1399707851461345	-0.39205449222286365	Woody Wetlands
-84.16203	46.17466	1	93	2.4670899504546626	-0.41294569755039906	-0.6231054489229277	0.1399707851461345	-0.3874940112903233	Woody Wetlands
-83.94318	43.76828	1	94	0.20985203165060634	-0.41294569755039906	1.9825531496493853	0.48472063809309923	-0.3852137708240531	Emergent Herbaceous Wetlands
-84.15806	46.1749	1	95	2.667617973076108	-0.2814719757260096	-0.6231054489229277	0.1399707851461345	-0.3946197630022543	Woody Wetlands
-83.28587	41.99492	1	96	-1.0950243947215628	-0.34720883663820434	-0.9296536053276215	0.1399707851461345	0.23358651416678486	Cultivated Crops
-84.15573	46.17555	1	97	2.5344815673815906	-0.34720883663820434	-0.6231054489229277	0.1399707851461345	-0.39433473302891614	Open Water
-83.246875	41.982325	1	98	-0.15916564253024923	-0.4786825584625938	-0.9679720791989842	0.14829582081154785	0.14665234120855405	Open Water
-84.185907	46.175187	1	99	1.7175387831541387	-0.41294569755039906	NA	0.1399707851461345	-0.36098621306672835	Open Water
-84.17982	46.17793	1	100	1.9173351103049556	-0.31434040618210696	-0.6231054489229277	0.1399707851461345	-0.38720898080731164	Open Water
-82.61868	42.57757	1	101	-0.5251991251395361	-0.44581412800649645	0.21990188983153225	1.1389836881460278	-0.3718173564707498	Open Water
-84.25025	46.17722	1	102	0.39659813544607003	-0.31434040618210696	-0.4698313707205808	0.12353752445116346	-0.3914844322761873	Woody Wetlands
-83.248347	41.983797	1	103	-0.3416361362048379	-0.44581412800649645	-0.8913351314562589	0.14829582081154785	-0.20450470282921632	Emergent Herbaceous Wetlands
-83.332335	41.919664	1	104	-0.9682511921200361	-0.4786825584625938	-1.0446090269417097	0.1399707851461345	-0.37124729686385577	Open Water
-83.94564	43.75816	1	105	0.8216901031122177	-0.41294569755039906	NA	0.5219443141365729	-0.39690000363841565	Open Water
-83.95303	43.75575	1	106	0.8991616978427749	-0.3800772670943017	2.2124643583113537	0.5381989524326857	0.13297088889702782	Open Water
-83.158873	42.093837	1	107	-0.04404723779996085	-0.3800772670943017	-0.3931944229778554	0.31479776599842796	-0.2281621969022591	Developed, Low Intensity
-83.55617	45.1123	1	108	2.211485929805279	0.5402387856764245	-0.20160187090414577	-2.2505192281108353	-0.12013580489765527	Open Water
-83.20273	42.09457	1	109	-0.4736599404143164	-0.2814719757260096	-0.4698313707205808	0.23154740934429432	0.6027005051373127	Emergent Herbaceous Wetlands
-83.53769	45.110322	1	110	1.8255747487633835	0.6059756465886191	0.10494628550054805	-2.244179980769282	-0.3068304987648796	Woody Wetlands
-83.2675	41.945295	1	111	0.7962554719010941	-0.3800772670943017	-0.5464685011802023	0.1399707851461345	0.5305878439027065	Emergent Herbaceous Wetlands
-83.93983	43.7641	1	112	0.45063151876340446	-0.41294569755039906	NA	0.4878705517060708	-0.38549880062750014	Open Water
-83.549273	45.11193	1	113	2.0160688240025277	0.6059756465886191	0.06662762891228921	-2.2473496044400587	-0.2404184879643864	Woody Wetlands
-83.80013	43.6365	1	114	-0.7997801067342843	-0.41294569755039906	0.9862720981263707	1.3897165653628434	-0.3914844322761873	Open Water
-83.81638	43.64275	1	115	-0.717506910204934	-0.41294569755039906	NA	1.4068606200174096	-0.3909143723295109	Open Water
-83.294067	44.805777	1	116	-0.6833461773743751	-0.24860354526991224	0.5647683373906927	-2.1044898735903512	-0.3190867952635242	Woody Wetlands
-83.90478	43.66976	1	117	0.7643875331797385	-0.34720883663820434	1.0629090458690962	1.6411639321750926	0.2538236669080151	Open Water
-83.84203	43.65255	1	118	-0.6077847167913295	-0.3800772670943017	0.7180422328761434	1.5168686120205286	-0.39547485326205123	Open Water
-83.8402	43.65395	1	119	-0.5083885243719288	-0.3800772670943017	0.7180422328761434	1.4840094819022633	-0.3926245525093223	Open Water
-83.75773	43.63123	1	120	-0.4388978603415554	-0.41294569755039906	NA	1.1596989588991486	-0.22673704652589466	Emergent Herbaceous Wetlands
-83.94831	43.73854	1	121	1.4515361652047953	-0.41294569755039906	1.867597545318401	1.2397057791657367	0.2809015240589394	Open Water
-83.258123	41.975479	1	122	-0.04964104625058033	-0.4786825584625938	-1.006290553070347	0.1399707851461345	-0.23642807343438665	Open Water
-82.861676	42.570415	1	123	-0.511423665973053	-0.24860354526991224	-0.6231054489229277	0.9142052614226414	5.242704996123525	Developed, Medium Intensity
-84.21356	46.16603	1	124	1.5847232214744547	-0.24860354526991224	-0.6614239227942904	0.1399707851461345	-0.34388440855035507	Open Water
-83.243484	41.994279	1	125	-0.41900933877084606	-0.44581412800649645	-1.159564631272694	0.14829582081154785	-0.3105358930053375	Cultivated Crops
-84.23148	46.16845	1	126	1.0439484202871234	-0.41294569755039906	-0.7380610532539119	0.1399707851461345	-0.34331435166171964	Open Water
-82.805173	42.5763	1	127	-0.9352694754855869	-0.31434040618210696	-0.20160187090414577	1.0307569926170412	-0.36098621306672835	Woody Wetlands
-84.22821	46.16626	1	128	1.3035658145492577	0.01434389837886664	-0.8146980009966374	0.1399707851461345	-0.37694789836931353	Woody Wetlands
-83.932903	43.868264	1	129	-0.48072278666085416	-0.3800772670943017	1.7909605975756757	0.25104188839211417	-0.30996583068018485	Cultivated Crops
-84.19779	46.1662	1	130	1.9067282638497673	-0.05139296253332808	-0.5081500273088396	0.1399707851461345	-0.3464496781405076	Woody Wetlands
-84.2335	46.16829	1	131	0.9082916351288808	-0.24860354526991224	-0.6231054489229277	0.1399707851461345	-0.3778029891387839	Open Water
-84.19425	46.17121	1	132	1.7023422416771545	-0.41294569755039906	-0.6997425793825492	0.1399707851461345	-0.34331435166171964	Open Water
-83.78571	43.98687	1	133	0.8257014233232738	-0.41294569755039906	0.21990188983153225	0.1133215551150769	-0.39690000363841565	Open Water
-82.857379	42.567932	1	134	-0.6996703786154946	-0.21573511481381488	NA	0.9308565646320809	2.0840018411242216	Developed, Open Space
-82.789021	42.569644	1	135	-0.7278698724296465	-0.3800772670943017	-0.4698313707205808	1.0640571352786947	2.7863160161840383	Developed, Medium Intensity
-82.846625	42.56179	1	136	-1.0830807195941687	-0.3800772670943017	NA	0.9475066359629076	3.400555828397112	Developed, Medium Intensity
-82.85403	42.56541	1	137	-0.8436339436553861	-0.14999825390162017	-0.3931944229778554	0.9308565646320809	4.888127512896631	Developed, Medium Intensity
-82.80975	42.57642	1	138	-0.6958244855784869	-0.34720883663820434	-0.43151289684921806	1.0141069212862146	1.6903752027912324	Developed, Medium Intensity
-82.579513	42.578798	1	139	-0.21039476359953369	-0.41294569755039906	-0.1249649231614204	1.1389836881460278	-0.3074005610900323	Woody Wetlands
-83.706513	43.604673	1	140	-0.14931299340593004	-0.41294569755039906	1.2161829413545469	1.1122740960629423	-0.39604491337861875	Open Water
-82.59964	42.57996	1	141	-0.4204831678373859	-0.44581412800649645	-0.4698313707205808	1.1389836881460278	-0.38948922195314645	Cultivated Crops
-83.631546	43.623334	1	142	0.8733215197969016	-0.34720883663820434	0.9479534415381119	1.0766149058577452	-0.3735275380096906	Woody Wetlands
-83.71403	43.60945	1	143	0.25065397891300956	-0.41294569755039906	1.1395459936118215	1.1183792864680604	-0.3552856115612706	Open Water
-83.784086	43.631935	1	144	-0.9300770215079233	-0.3800772670943017	0.9862720981263707	1.3254260524385673	-0.3698221464874913	Woody Wetlands
-83.778624	43.631939	1	145	-1.1440836784660786	-0.3800772670943017	1.0629090458690962	1.2839942790537127	0.14636733722856393	Woody Wetlands
-83.353702	44.886685	1	146	0.13428548034252538	-0.41294569755039906	0.3348571287287242	-2.0952162913930694	-0.38863413118367607	Open Water
-82.81773	42.5822	1	147	-0.45617081872413895	-0.24860354526991224	-0.16328321431588697	0.9974568499553879	2.772634433396098	Woody Wetlands
-83.200232	42.066954	1	148	-0.7019372913075012	-0.31434040618210696	-0.584786975051565	0.23154740934429432	-0.22958734727862354	Developed, Open Space
-83.263728	41.977763	1	149	-0.24283371910888932	-0.44581412800649645	-0.8913351314562589	0.1399707851461345	0.10475292884186711	Open Water
-83.191496	42.063067	1	150	-0.7593291842137101	-0.5115509889186911	-0.6997425793825492	0.2648475520059478	-0.39690000363841565	Open Water
-83.267036	41.978456	1	151	-0.4070981544473543	-0.44581412800649645	-0.853016474868	0.1399707851461345	0.18598650029464017	Cultivated Crops
-83.27918	41.98682	1	152	-0.8117847422244967	-0.41294569755039906	-0.9296536053276215	0.1399707851461345	-0.04545791212851725	Cultivated Crops
-84.147	46.21928	1	153	2.5008369228436917	-0.3800772670943017	-0.20160187090414577	0.1399707851461345	-0.3934796425992281	Open Water
-83.250376	41.984406	1	154	-0.18777799842268902	-0.41294569755039906	-1.121246157401331	0.1399707851461345	-0.2572352667547006	Cultivated Crops
-84.21781	46.16391	1	155	1.4381633866665295	-0.24860354526991224	-0.8146980009966374	0.1399707851461345	-0.3572808242627877	Open Water
-82.66694	42.57885	1	156	-0.2585586692887036	-0.4786825584625938	0.18158323324327344	1.1389836881460278	-0.3906293418464992	Open Water
-83.24007	41.98102	1	157	-0.3219308379561996	-0.4786825584625938	-0.8146980009966374	0.1649458921423746	0.7303939440658562	Open Water
-83.27733	41.98265	1	158	-0.5196216583440721	-0.3800772670943017	-0.9679720791989842	0.1399707851461345	-0.1437932880976636	Cultivated Crops
-84.1449	46.22585	1	159	2.5367430471149457	-0.34720883663820434	-0.43151289684921806	0.1399707851461345	-0.3934796425992281	Woody Wetlands
-84.13551	46.23069	1	160	2.7594977741496023	-0.41294569755039906	-0.5464685011802023	0.1399707851461345	-0.3934796425992281	Open Water
-84.13279	46.23256	1	161	2.9825297104130746	-0.41294569755039906	-0.6997425793825492	0.1399707851461345	-0.3934796425992281	Open Water
-84.20795	46.16539	1	162	1.7414307963419422	-0.18286668435771752	-0.584786975051565	0.1399707851461345	-0.34559459008929583	Mixed Forest
-84.14756	46.2165	1	163	2.493564116273847	-0.41294569755039906	NA	0.1399707851461345	-0.3934796425992281	Open Water
-84.1507	46.21584	1	164	2.268266593473629	-0.41294569755039906	NA	0.1399707851461345	-0.3940497028856868	Open Water
-83.2844	41.99061	1	165	-0.8735912990476095	-0.3800772670943017	-0.8146980009966374	0.1399707851461345	0.5759076084742405	Cultivated Crops
-84.03964	46.06678	1	166	-0.20310518758251353	-0.41294569755039906	-0.43151289684921806	0.1399707851461345	-0.39690000363841565	Open Water
-84.15437	46.2296	1	167	2.314319602220406	-0.31434040618210696	-0.3931944229778554	0.1399707851461345	-0.3934796425992281	Open Water
-84.04647	46.0751	1	168	-0.3718284135847225	-0.41294569755039906	-0.35487576638959656	0.1399707851461345	-0.3775179579762076	Open Water
-82.80392	42.57295	1	169	-0.7505188931247825	-0.41294569755039906	-0.27823881864687117	1.0307569926170412	-0.39205449222286365	Open Water
-83.388546	41.893408	1	170	-0.5886168536571386	-0.3800772670943017	-0.6997425793825492	0.1399707851461345	0.024659460293330417	Open Water
-82.82104	42.57353	1	171	-0.42833511924360645	-0.41294569755039906	0.06662762891228921	0.9974568499553879	3.750572552069956	Open Water
-82.60715	42.5736	1	172	-0.1015287959135153	-0.44581412800649645	-0.1249649231614204	1.1389836881460278	-0.3877790410937703	Cultivated Crops
-83.217114	42.015833	1	173	-0.5297809915673704	-0.41294569755039906	-1.0829276835299684	0.19824603480402805	-0.39690000363841565	Emergent Herbaceous Wetlands
-82.61542	42.57522	1	174	-0.3512954233362173	-0.44581412800649645	0.1432645766550146	1.1389836881460278	-0.3718173564707498	Emergent Herbaceous Wetlands
-82.5932	42.553085	1	175	0.5462832476336867	-0.44581412800649645	-0.08664626657316157	1.1389836881460278	-0.2891586373598709	Emergent Herbaceous Wetlands
-83.46123	43.73638	1	176	-0.9928361749058777	-0.34720883663820434	0.5647683373906927	1.124622447277814	0.05800801389396867	Emergent Herbaceous Wetlands
-83.282366	43.939061	1	177	-0.9222714855358487	-0.08426139298942545	0.41149444190524187	1.0807084384881342	0.5702070069687828	Developed, Low Intensity
-83.232955	42.028345	1	178	-0.4607004945255602	-0.41294569755039906	-0.7763795271252746	0.1815959634732013	-0.25780532907985326	Cultivated Crops
-82.849	42.55548	1	179	-0.831677092533783	-0.44581412800649645	NA	0.9475066359629076	2.6936812417203497	Open Water
-83.233888	42.028128	1	180	-0.2831663785255959	-0.41294569755039906	-0.7380610532539119	0.1649458921423746	-0.23614303683529309	Cultivated Crops
-82.60604	42.56551	1	181	0.221499182739491	-0.44581412800649645	0.06662762891228921	1.1389836881460278	-0.38350359064424167	Emergent Herbaceous Wetlands
-82.60362	42.59576	1	182	-1.0217065535550467	-0.41294569755039906	-0.1249649231614204	1.1389836881460278	-0.2905837877362354	Open Water
-82.59498	42.58372	1	183	-0.7360502825486528	-0.44581412800649645	-0.2399205274924046	1.1389836881460278	-0.37723292817276055	Cultivated Crops
-82.59457	42.56855	1	184	-0.09954520987620784	-0.44581412800649645	-0.31655747523513	1.1389836881460278	-0.3914844322761873	Cultivated Crops
-82.79609	42.58128	1	185	-1.1305241860902304	-0.41294569755039906	-0.4698313707205808	1.047407063947868	-0.08650224731702691	Open Water
-82.57487	42.57905	1	186	-0.04102882286680997	-0.34720883663820434	0.06662762891228921	1.1389836881460278	0.19767275077768376	Woody Wetlands
-82.82955	42.57024	1	187	-0.6300244260819418	-0.2814719757260096	0.10494628550054805	0.9808067786245611	1.578358418002698	Woody Wetlands
-83.80459	43.98569	1	188	0.37108701502181013	-0.41294569755039906	0.6797239417216768	0.10147827413145984	-0.39690000363841565	Open Water
-83.74633	43.98968	1	189	1.2616264538646682	-0.41294569755039906	0.37317578531698303	0.14829582081154785	-0.39690000363841565	Open Water
-83.84608	43.98935	1	190	-0.6406414112079986	-0.41294569755039906	1.7143236498329504	0.07186760791519156	-0.3321981743768632	Open Water
-83.68763	43.9888	1	191	0.3918094315766731	-0.31434040618210696	1.4077754934282565	0.2648475520059478	0.13012058814429894	Open Water
-83.75809	43.98859	1	192	1.447168750916476	-0.41294569755039906	0.37317578531698303	0.13700934896092382	-0.39690000363841565	Open Water
-83.83624	43.99203	1	193	-0.2404415916926937	-0.34720883663820434	2.0208718062376443	0.06947406777048926	-0.3701071776500677	Emergent Herbaceous Wetlands
-83.69788	43.99349	1	194	0.1368519757859826	-0.2814719757260096	1.1395459936118215	0.24819748067512104	-0.21248555363528476	Woody Wetlands
-83.83258	43.99507	1	195	-0.08750560238837865	-0.2814719757260096	1.7909605975756757	0.07618780621033874	-0.36925208688059724	Emergent Herbaceous Wetlands
-83.74385	43.99174	1	196	1.0703442146082847	-0.41294569755039906	0.4498127330597084	0.14829582081154785	-0.38863413118367607	Emergent Herbaceous Wetlands
-83.74027	43.99689	1	197	0.8774346545086649	-0.41294569755039906	NA	0.1649458921423746	-0.39690000363841565	Open Water
-83.72673	44.00253	1	198	0.5008912631158715	-0.31434040618210696	0.7180422328761434	0.1815959634732013	-0.35386046118490616	Woody Wetlands
